count_point_id,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles
942937,6,London,177,Sutton,U,Minor,,,524149,163633,51.35821049,-0.21831654,,
942934,6,London,177,Sutton,U,Minor,,,530300,162888,51.35013941,-0.13029649,,
942933,6,London,177,Sutton,U,Minor,,,524030,164563,51.36659457,-0.21970085,,
942930,6,London,177,Sutton,U,Minor,,,526284,162758,51.34987625,-0.18797984,,
942929,6,London,177,Sutton,U,Minor,,,527626,163001,51.35176053,-0.16863271,,
942928,6,London,177,Sutton,U,Minor,,,526288,163523,51.35675064,-0.18765116,,
942927,6,London,177,Sutton,U,Minor,,,524773,164482,51.36570408,-0.20906165,,
942926,6,London,177,Sutton,C,Minor,,,526805,167184,51.38953770,-0.17892505,,
942925,6,London,177,Sutton,C,Minor,,,529777,164002,51.36027054,-0.13739644,,
942924,6,London,177,Sutton,C,Minor,,,525902,163713,51.35854388,-0.19312464,,
942923,6,London,177,Sutton,C,Minor,,,526829,166745,51.38558701,-0.17873695,,
942922,6,London,177,Sutton,B2230,Minor,,,525972,166266,51.38147283,-0.19121599,,
942921,6,London,177,Sutton,B271,Minor,,,528072,164270,51.36306523,-0.16177510,,
942920,6,London,177,Sutton,U,Minor,,,525248,161687,51.34047997,-0.20322498,,
942919,6,London,177,Sutton,B2230,Minor,,,525994,163060,51.35265477,-0.19203506,,
942918,6,London,177,Sutton,B272,Minor,,,530237,164096,51.36101024,-0.13075888,,
942917,6,London,177,Sutton,B277,Minor,,,527845,165352,51.37284045,-0.16464512,,
942916,6,London,177,Sutton,B278,Minor,,,527660,164845,51.36832548,-0.16748344,,
942914,6,London,177,Sutton,B272,Minor,,,530132,165717,51.37560197,-0.13167333,,
942913,6,London,177,Sutton,B278,Minor,,,527677,161885,51.34171925,-0.16830069,,
942912,6,London,178,"Kingston upon Thames",U,Minor,,,518148,165514,51.37639464,-0.30383963,,
942911,6,London,178,"Kingston upon Thames",U,Minor,,,520041,166927,51.38869769,-0.27617740,,
942910,6,London,178,"Kingston upon Thames",U,Minor,,,518459,164106,51.36367487,-0.29984165,,
942908,6,London,178,"Kingston upon Thames",U,Minor,,,522495,166739,51.38648419,-0.24099108,,
942907,6,London,178,"Kingston upon Thames",U,Minor,,,520563,166378,51.38365287,-0.26886497,,
942906,6,London,178,"Kingston upon Thames",U,Minor,,,518657,163587,51.35896891,-0.29717180,,
942905,6,London,178,"Kingston upon Thames",U,Minor,,,519008,166837,51.38810612,-0.29104660,,
942904,6,London,178,"Kingston upon Thames",U,Minor,,,520245,165397,51.37490323,-0.27376393,,
942903,6,London,178,"Kingston upon Thames",U,Minor,,,518907,165894,51.37965170,-0.29281255,,
942902,6,London,178,"Kingston upon Thames",U,Minor,,,520241,166517,51.38497040,-0.27344299,,
942901,6,London,178,"Kingston upon Thames",U,Minor,,,520160,171133,51.42647448,-0.27304445,,
942900,6,London,178,"Kingston upon Thames",U,Minor,,,518927,163787,51.36071005,-0.29322898,,
942899,6,London,178,"Kingston upon Thames",U,Minor,,,518550,170716,51.42306554,-0.29633099,,
942898,6,London,178,"Kingston upon Thames",U,Minor,,,521020,167740,51.39579691,-0.26183744,,
942895,6,London,178,"Kingston upon Thames",C,Minor,,,520747,167500,51.39369799,-0.26584119,,
942894,6,London,178,"Kingston upon Thames",C,Minor,,,520970,169300,51.40982838,-0.26202471,,
942893,6,London,178,"Kingston upon Thames",C,Minor,,,518917,164715,51.36905288,-0.29306274,,
942892,6,London,178,"Kingston upon Thames",C,Minor,,,520820,169272,51.40960870,-0.26418999,,
942891,6,London,178,"Kingston upon Thames",C,Minor,,,518624,170042,51.41699248,-0.29549274,,
942890,6,London,178,"Kingston upon Thames",B282,Minor,,,522043,168142,51.39919099,-0.24700195,,
942889,6,London,178,"Kingston upon Thames",B283,Minor,,,521148,169476,51.41137219,-0.25940646,,
942888,6,London,178,"Kingston upon Thames",B283,Minor,,,521267,168988,51.40696090,-0.25786299,,
942887,6,London,178,"Kingston upon Thames",B3364,Minor,,,518478,166322,51.38358816,-0.29883145,,
942886,6,London,178,"Kingston upon Thames",B280,Minor,,,517658,161336,51.33894510,-0.31225650,,
942885,6,London,110,"Kensington and Chelsea",U,Minor,,,525495,179772,51.50296037,-0.19328366,,
942884,6,London,110,"Kensington and Chelsea",U,Minor,,,524792,180697,51.51142905,-0.20307980,,
942883,6,London,110,"Kensington and Chelsea",U,Minor,,,526275,178276,51.48934207,-0.18258670,,
942882,6,London,110,"Kensington and Chelsea",U,Minor,,,525190,179038,51.49643133,-0.19793608,,
942881,6,London,110,"Kensington and Chelsea",U,Minor,,,524862,179233,51.49825631,-0.20258969,,
942880,6,London,110,"Kensington and Chelsea",U,Minor,,,524194,180901,51.51339408,-0.21162091,,
942879,6,London,110,"Kensington and Chelsea",C,Minor,,,525123,178764,51.49398365,-0.19899786,,
942878,6,London,110,"Kensington and Chelsea",C,Minor,,,525266,181096,51.51491016,-0.19611113,,
942876,6,London,110,"Kensington and Chelsea",B304,Minor,,,527236,177888,51.48563989,-0.16889216,,
942875,6,London,110,"Kensington and Chelsea",B302,Minor,,,527790,177992,51.48644975,-0.16088001,,
942874,6,London,110,"Kensington and Chelsea",B319,Minor,,,527667,179145,51.49683955,-0.16223378,,
942873,6,London,175,"Richmond upon Thames",U,Minor,,,518501,175206,51.46343013,-0.29553331,,
942872,6,London,175,"Richmond upon Thames",U,Minor,,,519656,175041,51.46170452,-0.27897046,,
942871,6,London,175,"Richmond upon Thames",U,Minor,,,518800,177600,51.48488427,-0.29042746,,
942870,6,London,175,"Richmond upon Thames",U,Minor,,,516030,173564,51.44918364,-0.33162616,,
942869,6,London,175,"Richmond upon Thames",U,Minor,,,515013,171337,51.42937537,-0.34697800,,
942868,6,London,175,"Richmond upon Thames",U,Minor,,,519102,177530,51.48419169,-0.28610370,,
942867,6,London,175,"Richmond upon Thames",U,Minor,,,522652,177857,51.48637296,-0.23488931,,
942866,6,London,175,"Richmond upon Thames",U,Minor,,,516139,171999,51.43509563,-0.33057165,,
942865,6,London,175,"Richmond upon Thames",U,Minor,,,523000,177375,51.48196553,-0.23004745,,
942864,6,London,175,"Richmond upon Thames",U,Minor,,,512568,173508,51.44937879,-0.38144308,,
942861,6,London,175,"Richmond upon Thames",U,Minor,,,519666,175710,51.46771511,-0.27860049,,
942860,6,London,175,"Richmond upon Thames",U,Minor,,,514082,169750,51.41529977,-0.36087432,,
942859,6,London,175,"Richmond upon Thames",C,Minor,,,516940,172681,51.44106050,-0.31882799,,
942858,6,London,175,"Richmond upon Thames",C,Minor,,,515277,171638,51.43202705,-0.34308438,,
942857,6,London,175,"Richmond upon Thames",C,Minor,,,512916,170499,51.42226509,-0.37739571,,
942856,6,London,175,"Richmond upon Thames",C,Minor,,,514155,173961,51.45313271,-0.35846910,,
942855,6,London,175,"Richmond upon Thames",B361,Minor,,,514930,174045,51.45373096,-0.34729301,,
942854,6,London,175,"Richmond upon Thames",B352,Minor,,,518404,171880,51.43355753,-0.29804088,,
942853,6,London,175,"Richmond upon Thames",B349,Minor,,,521921,176145,51.47114417,-0.24600234,,
942852,6,London,175,"Richmond upon Thames",B351,Minor,,,520499,175707,51.46751170,-0.26661495,,
942851,6,London,175,"Richmond upon Thames",B353,Minor,,,518987,175363,51.46473935,-0.28848776,,
942850,6,London,175,"Richmond upon Thames",B358,Minor,,,513377,174007,51.45370241,-0.36964635,,
942848,6,London,175,"Richmond upon Thames",B358,Minor,,,515458,171092,51.42708292,-0.34065959,,
942847,6,London,175,"Richmond upon Thames",B321,Minor,,,518284,174036,51.45295983,-0.29904631,,
942846,6,London,124,Redbridge,U,Minor,,,543215,188928,51.58102409,0.06557724,,
942845,6,London,124,Redbridge,U,Minor,,,544214,185995,51.55441514,0.07878269,,
942844,6,London,124,Redbridge,U,Minor,,,546070,192116,51.60893748,0.10807862,,
942842,6,London,124,Redbridge,U,Minor,,,539732,190037,51.59186272,0.01578362,,
942841,6,London,124,Redbridge,U,Minor,,,543587,190440,51.59451566,0.07156037,,
942840,6,London,124,Redbridge,U,Minor,,,542558,187763,51.57072221,0.05562919,,
942839,6,London,124,Redbridge,U,Minor,,,545153,188939,51.58062731,0.09353171,,
942838,6,London,124,Redbridge,U,Minor,,,542844,189922,51.59004981,0.06063060,,
942837,6,London,124,Redbridge,U,Minor,,,546042,187140,51.56423329,0.10560579,,
942836,6,London,124,Redbridge,U,Minor,,,543842,190215,51.59242894,0.07514701,,
942835,6,London,124,Redbridge,U,Minor,,,540790,189017,51.58243417,0.03063784,,
942834,6,London,124,Redbridge,C,Minor,,,543904,191216,51.60140760,0.07645170,,
942833,6,London,124,Redbridge,C,Minor,,,546894,191636,51.60441049,0.11976864,,
942832,6,London,124,Redbridge,B168,Minor,,,540331,190316,51.59422095,0.02453630,,
942831,6,London,124,Redbridge,B177,Minor,,,546799,189134,51.58195344,0.11735142,,
942830,6,London,167,Newham,U,Minor,,,540001,182600,51.52496881,0.01670685,,
942829,6,London,167,Newham,U,Minor,,,539397,184372,51.54104138,0.00870703,,
942828,6,London,167,Newham,U,Minor,,,540038,181976,51.51935237,0.01699210,,
942827,6,London,167,Newham,U,Minor,,,539667,182348,51.52278706,0.01179581,,
942826,6,London,167,Newham,U,Minor,,,540290,182996,51.52845550,0.02102739,,
942824,6,London,167,Newham,U,Minor,,,540880,183541,51.53320585,0.02974464,,
942823,6,London,167,Newham,U,Minor,,,543269,182976,51.52752805,0.06393404,,
942821,6,London,167,Newham,U,Minor,,,541308,181659,51.51618742,0.03515693,,
942820,6,London,167,Newham,U,Minor,,,541453,182833,51.52670057,0.03771602,,
942819,6,London,167,Newham,U,Minor,,,540676,181223,51.51242721,0.02588090,,
942818,6,London,167,Newham,U,Minor,,,541620,183979,51.53695645,0.04058203,,
942817,6,London,167,Newham,U,Minor,,,540255,180243,51.50372551,0.01942822,,
942816,6,London,167,Newham,U,Minor,,,543088,181266,51.51220832,0.06063298,,
942815,6,London,167,Newham,U,Minor,,,539328,183822,51.53611616,0.00749526,,
942814,6,London,167,Newham,B161,Minor,,,540326,185869,51.55426297,0.02269027,,
942813,6,London,204,Merton,U,Minor,,,526240,170658,51.42088523,-0.18580605,,
942812,6,London,204,Merton,U,Minor,,,524384,167977,51.39720003,-0.21342451,,
942811,6,London,204,Merton,U,Minor,,,524652,170139,51.41657176,-0.20881496,,
942810,6,London,204,Merton,U,Minor,,,530287,168082,51.39682056,-0.12858016,,
942807,6,London,204,Merton,U,Minor,,,528438,169050,51.40594061,-0.15479339,,
942806,6,London,204,Merton,U,Minor,,,523510,169686,51.41275027,-0.22538705,,
942805,6,London,204,Merton,U,Minor,,,524475,170630,51.42102341,-0.21118677,,
942804,6,London,204,Merton,U,Minor,,,528458,168590,51.40180203,-0.15467247,,
942803,6,London,204,Merton,U,Minor,,,523921,169832,51.41397279,-0.21942908,,
942802,6,London,204,Merton,U,Minor,,,529201,168577,51.40151685,-0.14400180,,
942801,6,London,204,Merton,C,Minor,,,522858,170288,51.41830218,-0.23454920,,
942800,6,London,204,Merton,C,Minor,,,525737,170126,51.41621559,-0.19322484,,
942799,6,London,204,Merton,C,Minor,,,527870,169171,51.40715620,-0.16291169,,
942797,6,London,204,Merton,C,Minor,,,523696,166415,51.38331200,-0.22385268,,
942796,6,London,204,Merton,B235,Minor,,,523566,169610,51.41205504,-0.22460868,,
942794,6,London,204,Merton,B272,Minor,,,529105,168273,51.39880656,-0.14549175,,
942793,6,London,204,Merton,B272,Minor,,,529172,167540,51.39220390,-0.14479589,,
942792,6,London,204,Merton,B272,Minor,,,529385,169210,51.40716388,-0.14112733,,
942791,6,London,204,Merton,B235,Minor,,,525288,171350,51.42731542,-0.19924610,,
942790,6,London,104,Lewisham,U,Minor,,,537248,176044,51.46672967,-0.02550051,,
942789,6,London,104,Lewisham,U,Minor,,,537709,172246,51.43248783,-0.02034464,,
942788,6,London,104,Lewisham,U,Minor,,,536164,178515,51.48919699,-0.04014415,,
942786,6,London,104,Lewisham,U,Minor,,,539863,176260,51.46803124,0.01220643,,
942785,6,London,104,Lewisham,U,Minor,,,535512,178573,51.48987478,-0.04950715,,
942784,6,London,104,Lewisham,U,Minor,,,539356,171741,51.42754774,0.00313462,,
942783,6,London,104,Lewisham,U,Minor,,,537462,172570,51.43545928,-0.02377002,,
942782,6,London,104,Lewisham,U,Minor,,,540206,171692,51.42689804,0.01533362,,
942781,6,London,104,Lewisham,U,Minor,,,538082,171503,51.42572038,-0.01527151,,
942780,6,London,104,Lewisham,U,Minor,,,537138,176638,51.47209424,-0.02685264,,
942779,6,London,104,Lewisham,U,Minor,,,536108,174115,51.44966997,-0.04264373,,
942778,6,London,104,Lewisham,U,Minor,,,538151,172645,51.43596592,-0.01383482,,
942777,6,London,104,Lewisham,U,Minor,,,536520,177422,51.47928901,-0.03544218,,
942776,6,London,103,Southwark,U,Minor,,,535225,178045,51.48519858,-0.05384066,,
942775,6,London,104,Lewisham,U,Minor,,,537025,173711,51.44581842,-0.02961184,,
942772,6,London,104,Lewisham,U,Minor,,,534865,172050,51.43140995,-0.06130642,,
942771,6,London,104,Lewisham,U,Minor,,,539387,172018,51.43002931,0.00368909,,
942770,6,London,104,Lewisham,U,Minor,,,536086,172826,51.43809167,-0.04345518,,
942769,6,London,104,Lewisham,U,Minor,,,536034,173635,51.44537423,-0.04389231,,
942768,6,London,104,Lewisham,C,Minor,,,539045,176567,51.47099128,0.00055832,,
942767,6,London,104,Lewisham,C,Minor,,,535016,174093,51.44973362,-0.05835721,,
942766,6,London,104,Lewisham,C,Minor,,,539454,172847,51.43746239,0.00497829,,
942765,6,London,104,Lewisham,C,Minor,,,536775,175668,51.46346524,-0.03245104,,
942764,6,London,104,Lewisham,B212,Minor,,,539527,176185,51.46744010,0.00734274,,
942763,6,London,104,Lewisham,C,Minor,,,536550,174610,51.45401189,-0.03609609,,
942762,6,London,104,Lewisham,C,Minor,,,538385,176185,51.46772011,-0.00908738,,
942761,6,London,104,Lewisham,C,Minor,,,540302,173547,51.44354359,0.01744765,,
942760,6,London,104,Lewisham,B236,Minor,,,537052,175166,51.45888707,-0.02866052,,
942757,6,London,104,Lewisham,B238,Minor,,,535363,173994,51.44876113,-0.05340450,,
942756,6,London,104,Lewisham,B236,Minor,,,537530,174913,51.45649773,-0.02188295,,
942755,6,London,104,Lewisham,B212,Minor,,,539880,176643,51.47146870,0.01260242,,
942754,6,London,107,Lambeth,U,Minor,,,530911,180115,51.50481558,-0.11516795,,
942753,6,London,107,Lambeth,U,Minor,,,529664,172926,51.44049607,-0.13575994,,
942752,6,London,107,Lambeth,U,Minor,,,530813,177247,51.47906417,-0.11764118,,
942751,6,London,107,Lambeth,U,Minor,,,530391,171964,51.43168389,-0.12565968,,
942750,6,London,107,Lambeth,U,Minor,,,529692,176638,51.47384905,-0.13399797,,
942749,6,London,107,Lambeth,U,Minor,,,531775,171202,51.42451589,-0.10604529,,
942748,6,London,107,Lambeth,U,Minor,,,531434,171467,51.42697655,-0.11084883,,
942747,6,London,107,Lambeth,U,Minor,,,531383,176273,51.47017913,-0.10979939,,
942746,6,London,107,Lambeth,U,Minor,,,530779,180016,51.50395642,-0.11710546,,
942745,6,London,107,Lambeth,U,Minor,,,530053,170455,51.41820033,-0.13107230,,
942744,6,London,107,Lambeth,U,Minor,,,529627,175203,51.46096780,-0.13545875,,
942743,6,London,107,Lambeth,U,Minor,,,530881,178382,51.48924842,-0.11624240,,
942742,6,London,107,Lambeth,U,Minor,,,531226,172625,51.43743149,-0.11341034,,
942741,6,London,107,Lambeth,U,Minor,,,530427,175277,51.46144921,-0.12392243,,
942740,6,London,107,Lambeth,U,Minor,,,529658,171651,51.42903906,-0.13631250,,
942739,6,London,107,Lambeth,U,Minor,,,529680,171060,51.42372272,-0.13621230,,
942738,6,London,107,Lambeth,U,Minor,,,532324,175589,51.46381306,-0.09651522,,
942736,6,London,107,Lambeth,C,Minor,,,530586,171136,51.42419789,-0.12316102,,
942735,6,London,107,Lambeth,C,Minor,,,529568,174757,51.45697314,-0.13647072,,
942734,6,London,107,Lambeth,C,Minor,,,531547,176520,51.47236078,-0.10734777,,
942733,6,London,107,Lambeth,C,Minor,,,529144,175122,51.46035016,-0.14243698,,
942732,6,London,107,Lambeth,C,Minor,,,530101,172702,51.43838284,-0.12955821,,
942730,6,London,107,Lambeth,C,Minor,,,532111,176171,51.46909310,-0.09936232,,
942729,6,London,107,Lambeth,B222,Minor,,,531918,174555,51.45461543,-0.10274164,,
942728,6,London,107,Lambeth,B232,Minor,,,532276,171330,51.42554952,-0.09879595,,
942727,6,London,107,Lambeth,B222,Minor,,,532002,175588,51.46387923,-0.10114817,,
942726,6,London,107,Lambeth,B224,Minor,,,528914,176116,51.46933553,-0.14538397,,
942725,6,London,66,Hillingdon,U,Minor,,,506766,181170,51.51937063,-0.46259120,,
942724,6,London,66,Hillingdon,U,Minor,,,510640,190406,51.60163972,-0.40387486,,
942723,6,London,66,Hillingdon,U,Minor,,,509512,183097,51.53616513,-0.42243164,,
942722,6,London,66,Hillingdon,U,Minor,,,509302,180845,51.51596483,-0.42615627,,
942721,6,London,66,Hillingdon,U,Minor,,,509199,183322,51.53824804,-0.42687302,,
942720,6,London,66,Hillingdon,U,Minor,,,511583,186435,51.56576179,-0.39152611,,
942719,6,London,66,Hillingdon,U,Minor,,,511314,186134,51.56310944,-0.39550078,,
942718,6,London,66,Hillingdon,U,Minor,,,510732,182345,51.52916838,-0.40508484,,
942717,6,London,66,Hillingdon,U,Minor,,,507063,182013,51.52689139,-0.45805700,,
942716,6,London,66,Hillingdon,U,Minor,,,510492,191000,51.60700776,-0.40582387,,
942715,6,London,66,Hillingdon,U,Minor,,,507220,182016,51.52688859,-0.45579384,,
942714,6,London,66,Hillingdon,U,Minor,,,511359,181087,51.51773837,-0.39644719,,
942712,6,London,66,Hillingdon,U,Minor,,,511404,185642,51.55866954,-0.39435872,,
942711,6,London,66,Hillingdon,U,Minor,,,508431,186008,51.56253832,-0.43711435,,
942710,6,London,66,Hillingdon,U,Minor,,,505543,190855,51.60665222,-0.47730572,,
942709,6,London,66,Hillingdon,U,Minor,,,509426,175890,51.47140381,-0.42590437,,
942708,6,London,66,Hillingdon,U,Minor,,,509582,179138,51.50056781,-0.42265268,,
942707,6,London,66,Hillingdon,U,Minor,,,510644,185838,51.56058070,-0.40525564,,
942706,6,London,66,Hillingdon,U,Minor,,,510209,178905,51.49835158,-0.41369592,,
942705,6,London,66,Hillingdon,U,Minor,,,509736,179233,51.50139180,-0.42040541,,
942704,6,London,66,Hillingdon,U,Minor,,,510341,189167,51.59056184,-0.40857979,,
942703,6,London,66,Hillingdon,U,Minor,,,509996,180382,51.51166872,-0.41630315,,
942702,6,London,66,Hillingdon,U,Minor,,,510775,185937,51.56144481,-0.40333550,,
942701,6,London,66,Hillingdon,U,Minor,,,509422,182106,51.52727542,-0.42403641,,
942700,6,London,66,Hillingdon,U,Minor,,,511470,188588,51.58513569,-0.39247281,,
942699,6,London,66,Hillingdon,U,Minor,,,508667,181435,51.52139016,-0.43512233,,
942697,6,London,66,Hillingdon,U,Minor,,,508715,179293,51.50212843,-0.43509059,,
942696,6,London,66,Hillingdon,U,Minor,,,509652,191676,51.61324777,-0.41773768,,
942695,6,London,66,Hillingdon,U,Minor,,,511337,180617,51.51351835,-0.39691251,,
942694,6,London,66,Hillingdon,U,Minor,,,509200,178939,51.49885314,-0.42821546,,
942693,6,London,66,Hillingdon,U,Minor,,,512069,186134,51.56296004,-0.38461320,,
942692,6,London,66,Hillingdon,U,Minor,,,507639,183427,51.53949130,-0.44932501,,
942690,6,London,66,Hillingdon,U,Minor,,,510618,186802,51.56925039,-0.40532738,,
942689,6,London,66,Hillingdon,U,Minor,,,505680,177703,51.48841216,-0.47927587,,
942688,6,London,66,Hillingdon,U,Minor,,,505751,184141,51.54626581,-0.47632267,,
942686,6,London,66,Hillingdon,C,Minor,,,509011,178577,51.49563583,-0.43104883,,
942685,6,London,66,Hillingdon,C,Minor,,,509671,187180,51.57283268,-0.41886764,,
942684,6,London,66,Hillingdon,C,Minor,,,509050,177588,51.48673875,-0.43079236,,
942683,6,London,66,Hillingdon,C,Minor,,,510103,186430,51.56600745,-0.41287144,,
942682,6,London,66,Hillingdon,C,Minor,,,508195,181757,51.52437484,-0.44182419,,
942681,6,London,66,Hillingdon,C,Minor,,,510648,188999,51.58899168,-0.40420289,,
942680,6,London,66,Hillingdon,C,Minor,,,509433,181375,51.52070310,-0.42410473,,
942678,6,London,66,Hillingdon,C,Minor,,,505923,174692,51.46130220,-0.47667878,,
942677,6,London,66,Hillingdon,C,Minor,,,509460,181201,51.51913397,-0.42376973,,
942676,6,London,66,Hillingdon,C,Minor,,,509955,187503,51.57568059,-0.41467031,,
942675,6,London,66,Hillingdon,C,Minor,,,505907,182156,51.52839468,-0.47467090,,
942674,6,London,66,Hillingdon,C,Minor,,,507075,176842,51.48041100,-0.45945222,,
942673,6,London,66,Hillingdon,C,Minor,,,509384,179572,51.50450708,-0.42536961,,
942672,6,London,66,Hillingdon,C,Minor,,,511231,188837,51.58742095,-0.39584217,,
942671,6,London,66,Hillingdon,B467,Minor,,,507683,186360,51.56584543,-0.44779318,,
942670,6,London,66,Hillingdon,B466,Minor,,,508121,186559,51.56755029,-0.44141537,,
942669,6,London,66,Hillingdon,B467,Minor,,,506430,185979,51.56265868,-0.46597885,,
942668,6,London,66,Hillingdon,B466,Minor,,,507867,185525,51.55830513,-0.44539557,,
942667,6,London,66,Hillingdon,B472,Minor,,,510244,190290,51.60067469,-0.40962676,,
942666,6,London,66,Hillingdon,B467,Minor,,,505657,184976,51.55378868,-0.47742720,,
942665,6,London,66,Hillingdon,B466,Minor,,,510831,188993,51.58890184,-0.40156429,,
942664,6,London,66,Hillingdon,B465,Minor,,,507726,181534,51.52246011,-0.44864973,,
942663,6,London,66,Hillingdon,B467,Minor,,,505338,184369,51.54839237,-0.48220814,,
942662,6,London,66,Hillingdon,B469,Minor,,,508639,191484,51.61171784,-0.43242155,,
942661,6,London,66,Hillingdon,B483,Minor,,,506144,184934,51.55331978,-0.47041832,,
942660,6,London,185,Harrow,U,Minor,,,514297,190083,51.59800664,-0.35119979,,
942659,6,London,185,Harrow,U,Minor,,,511207,190779,51.60488069,-0.39557317,,
942657,6,London,185,Harrow,U,Minor,,,518092,190098,51.59735898,-0.29642866,,
